"porn?
empty/1"	"unnatural?
empty/1"	"lang correct?
0/1"	text_show	id
			"TA 126 Petro Gbe Nu Le Yesu Gbɔ Le Kayafa Ƒe Me MATEO 26:69-75 MARKO 14:66-72 LUKA 22:54-62 YOHANES 18:15-18, 25-27 PETRO GBE NU LE YESU GBƆ Esi amewo va lé Yesu le Getsemane-bɔa me la, apostoloawo gblẽe ɖi hesi le vɔvɔ̃ ta. Ke hã wo dometɔ eve va tɔ le mɔa dzi. Woawoe nye Petro “kple nusrɔ̃la bubu aɖe,” si anɔ eme be eyae nye apostolo Yohanes. (Yohanes 18:15; 19:35; 21:24) Ðewohĩ wogava kplɔ Yesu ɖo esime wokplɔe yina Ana fe me. Esi Ana ɖo Yesu ɖe Nunɔlagã Kayafa gbɔ la, Petro kple Yohanes nɔ a
..........
 yelɔ̃ be yeaka atam be yefe nyaa le eme, eye vɔ̃ nedzɔ ɖe ye dzi ne mele eme o.—Mateo 26:74. Ɣemaɣi la, wonɔ ʋɔnu drɔ̃m Yesu, eye anɔ eme be Kayafa fe afea fe akpa si le dzi na xɔxɔnua ye wonɔ ʋɔnua drɔ̃mee le. Ðewohĩ Petro kple ame bubu siwo nɔ lalam le anyime la ate ŋu akpɔ ɖasefo vovovo siwo wokplɔ vɛ be woaɖi ɖase la fe yiyi kple gbɔgbɔ. Galileatɔe Petro nye, eya ta efe nufofo ɖe hae be aʋatso kamee wònɔ. Gawu la, enutsolawo dometɔ ɖeka nye Malko, ame si Petro kpa to na la fe fometɔ. Eya ta"	170a6c7768491fafff07361e07891ed5
			"Nu Kae Lã Wɔadã Si Biã Helĩhelĩ Si Ŋuti Wofo Nu Tsoe Le Nyaɖeɖefia Ta 17 La Nye? Ale si Biblia ɖo eŋui Lã wɔadã si biã helĩhelĩ si ŋuti wofo nu tsoe le Nyaɖeɖefia Ta 17 le tsitre ɖi na habɔbɔ aɖe si fe taɖodzinue nye be yeana dukɔ siwo katã le anyigba dzi nawɔ ɖeka eye yeanye wofe tefenɔla. Tsã la, eyae nye Dukɔwo fe Nubabla, gake eyae va zu Dukɔ Ƒofuawo egbea. Ale si nàwɔ akpɔ lã wɔadã si biã helĩhelĩ la adze sii Dunyahehe fe habɔbɔ. ‘Ta adre’ le lã wɔadã si biã helĩhelĩ la si, eye mawunyakpukp
..........
 tefe. Exɔ ŋusẽ tso fia bubuwo gbɔ. Dukɔ siwo le Dukɔ Ƒofuawo mee na wòli, ŋusẽ agbɔsɔsɔme si dukɔ siawo nɛ la koe nye ŋusẽ si katã le esi. Edo ka kple subɔsubɔhawo. Xexea me fe subɔsubɔhawo doa alɔ Dukɔwo fe Nubabla kple Dukɔ Ƒofuawo siaa ɖaa. * Edoa vlo Mawu. Woɖo Dukɔ Ƒofuawo anyi be wòana “ŋutifafa kple dedienɔnɔ nanɔ dukɔwo dome.” * Togbɔ be adze abe taɖodzinu nyui aɖee nye esia ene hã la, ɖe Dukɔ Ƒofuawo doa vlo Mawu to asifufu akɔ be yeawɔ nu si Mawu gblɔ be yefe Fiaɖufea ɖeka ko nava wɔ "	a46c7bb15438e5f0f5f8c80009aa94ab
			"Nukpui Nukpui alo ( Latin ŋkɔ: Thryonomys swinderianus) enye gbeme lã si bɔ le Afrika. Nukpuiwo lɔ̃na tsi gbɔ nɔnɔ. Wotsana le agblewo me hã. Tsitsiawo fe didime gbɔa ""feet"" eve dzi le goɖewo me. Efe towo kple ŋɔtiwo le takpo eye efe fũwo sẽ. Wofe megbe fɔwo melolo abe ŋgɔgbe tɔwo o. Nukpuiwo tsana le ha alo fome suewo me eye atsu ɖeka nɔa ha ɖesiaɖe nu. Nukpuiwo lɔ̃a zãme nɔnɔ. Ɣeaɖewo ɣii hã, wonɔna tome. Woteŋu nɔa agbe fe ene sɔ̃. Ne nu aɖe dovɔ̃vɔ wo la, wosina yea tsi me. Gbe enye wofe nuɖ
..........
ake wo lɔ̃na agble me nukuwo hã ɖuɖu eyata wogblena nukuwo ŋutɔ na agbledelawo. Le Ghana kple Afrika fe ɣetoɖofe lɔfo la, woyɔnae be grasscutter. Le Afrika fe akpa geɖewo me la, nukpuiwo nye lã si amewo ɖua ŋutɔ. Le esia ta la, wodze nukpuiwo nyim na dzadzra le tefewo geɖe. [trɔ asi le eŋu] Kpɔɖeŋuwo - Matthews, Jaman. ""The Value of Grasscutters,"" World Ark, (Dzove-Dzodze, 2008), pp. 23-24.(Nukpuiwo fe asixɔxɔ le Iŋglisigbe) [trɔ asi le eŋu] Nuxexlẽ bubuwo - BBC nuŋɔŋlɔ le nukpuiwo ŋu le Ghana ("	cb23d1021c3d2a62d2b8f4a48070fa2f
			"ENYO Dukôwo kata miva nemia kafu yehowa To the right to the left COUPLET I: Miabé tamésusuwo kple nugnagnawôwo Womatem aho nami le heheyameoooo Negbe yesuko yuda dzanta Amemaye miatsô miape Agbe nan REFRAIN I: Yesu nusin katatô negne (Nusin lasiwo nye mawu aho nam)… (chr1) Eeeeee nusinkatatô negne (Nusin la siwo nye mawu aho nam) Takuvio neyidzi mbé nusin katatô negne (Nusin la siwo nye mawu aho nam) Come on Je puis tout par celui qui me fortifie COUPLET II: Miabé kutrikuku kpke miapé agbagbadze
..........
 matrôtrô yeeee(chr2) ooo dôsiwo yesu wô(chr2) Dosiwo Yesuwô(chr2) Nu kliko dzoatsu Yesuwô(chr2) Dosiwo Yesuwô Dosiwo Yesuwô Dosiwo Yesuwô Ameadeke ameadeke matem ahôèwoooo Éeéee dosiwo Yesuwô (chr2) Nyatepe matrôtrô yeeee(chr2) Nukliko dzoatsu Yesuwoanyooooo. BRIDGE : Héba éee break it down…..hahahhaha Heaba time of Praise… Heeeeba Needisa le dôyôpe.. dôbadzi gedewoo Ne yesu te la siwoaa lanwome aaasinn Ne edisa le zan tsitsina ne vu dzime yele nukakeee dzim yele ne Yesu te la siwoaa Tôwome any"	3b63941f041d32e3a059582dd9ec65d1
			Alɔdzedɔwɔfe Kple Tsaɖiɖi Ŋuti Nyatakakawo Míele kpewòm dzidzɔtɔe be nàva ɖi tsa le míafe alɔdzedɔwɔfewo kple agbalẽtafewo. Kpɔ alɔdzedɔwɔfeawo kple tsaɖiɣiwo. Spain(Espagne) Testigos Cristianos de Jehová Ctra. M-108 Torrejón-Ajalvir, km. 5 28864 AJALVIR (MADRID) SPAIN(ESPAGNE) +34 918-879-700 Tsaɖiɖi Dzoɖa va se ɖe Fiɖa Ŋdi ga 8 miniti 30 va se ɖe ga 12 kple ŋdɔ ga 2 miniti 30 va se ɖe ɣetrɔ ga 4 miniti 30 Tsaɖiɖia axɔ gafofo 1 Nu Ðedzesiwo Míeɖea Biblia-srɔ̃gbalẽwo gɔme ɖe Spain Tokunɔgbe kple Catalangbe me. Míegblɔa Yehowa Ðasefo siwo le Spain fe ŋutinya hã na tsaɖilawo.	bb6b259d99502cbc434adcb32c281752
			"Avu Avuwo (Latin ŋkɔ: Canis lupus familiaris ) wonye lãfɔne si do fome kple amegãxi fomea. Wonyi avuwo ɖe hamehame si wofe gbɔsɔsɔ aɖo alafawo me. Le esia ta la, vovototowo sɔgbɔ ɖe wofe atsudzɔdzɔ, ŋutilãgbalẽwo kpakple fũwo do me ŋuti. Amea ɖewo wonyina avuwo abe afemelã ene eye ame bubuwo hã zãa wo abe nuɖuɖu ene. [trɔ asi le eŋu] Xɔlɔ̃wɔwɔ kple amewo Avuwo nye afemelã do ŋgɔ dome tɔa wo ɖeka. Amea ɖe wo kpɔa avuwo abe nutefewɔlawo ene. Wo lɔ̃na na amewo ŋutɔ eye wo lɔ̃na kɔɖiɖi kple amewo hã
..........
oŋu dzɔdzɔ - Avu fomea ɖewo dzɔa ame kple afe ŋu nyuie ŋutɔ. [trɔ asi le eŋu] Ɖikeke Amea ɖe wo nyina avuwo na ɖikeke ko. Wo wɔna ga zã tso esia me. Ɖikekeawo dome tɔa ɖe wo enye dusisi, tugbedzedze kple dɔdeasiwo wɔwɔ me ɖe se dzi. [trɔ asi le eŋu] Nuɖuɖu Togbɔ be avuwo nye lãɖulawo gɔ̃ hã, wo ɖuna nuɖuɖu tɔgbi desiaɖe kloe fã. Le kpɔɖeŋu me, wo ɖuna gbe abe alẽwo. Nuɖuɖu ʋe siwo me nyo na avuwo o la dometɔawo ɖe wo enye nuɖuɖu siwo me koko le, sabalawo, weintsetsewo, weintsetse fufuwo kple azi"	dfa72ccad11b8b1340155b70e8eed057
			"MA HEBRISE 11 Nnɛ I Kafɔkaɖe Ɖe. 1Kafɔkaɖe nɖe anɔ isu isia i ira nɛ ato anyɔ ɔri iso teteree, fiɛ aasu fɔ ɔtu asia i ira nɛ aito anya, ɣɛɛ aɣe sɔ ipia iso. 2Iki i kafɔkaɖe ame i makuere ɔbo Ɣaa anɔ. 3Iki i kafɔkaɖe ame bofɔ boɖe sɔ Ɣaa ne, ɔ̃ itɔ̃me iɖe ɔsu ɔbara kayi. Ne ɔso ɔsu nnɛ boisɛ bonya ala anɔ ɔbara nnɛ bosɛ bonya. 4Iki i kafɔkaɖe ame i Abel ɔfɛ̃ ara sɛɛ wa lobo Ɣaa anɔ aɖo Kain are. Iki i ne iso ne, Ɣaa ɔnyɔ wũ sɔ ɔɖe ɔturi bɔlɔlɔa. I kafɔkaɖe ame ne, atoa sɔ Abel ɔɔkpi ne, ɔ̃ kafɔka
..........
20Iki kafɔkaɖe ame i Isak ɔtã Yakob gu Esau kusɛkusɛ i nnɛ maaba maakpese iso. 21Iki i kafɔkaɖe ame ne, gɔ Yakob ɔɔro ɔkpi ne, ɔtã Yosef mabi birɛrɛĩ kusɛkusɛ. Ɔpiɛtɛ i ɔ̃ ɔsɛdziri iso ɔbɔ iti karɔ̃ ɔle Ɣaa. 22Iki i kafɔkaɖe ame ne, gɔ Yosef ɔkpiwi ɔɔɣo ne, ɔɖe ika ɔɣere Israel mabi i ma irui i Egipte iso fiɛ ɔɣere ma kumɛgɔ maabiara wũ ana. 23Iki i kafɔkaɖe ame i Mose maɣese ɔkɔla wũ awa atɛ i kuɖokpo ku ɔwi gɔ maɣe wũ. Manya sɔ ɔbi ɔre situri fiɛ mainigã Egipte igarakpakpa mmara mɛ ɔtã. 24Iki "	0f2a78bf106cb3c31b0230e3538be327
			Nu Kae Mate Ŋu Ado Gbe Ða Abia? Ale si Biblia ɖo eŋui Àte ŋu ado gbe ɖa abia nu sia nu si wɔ ɖeka kple nu si Mawu di abe ale si Biblia gblɔ ene. Biblia gblɔ be: “Nu sia nu si míabia wòawɔ ɖeka kple [Mawu fe] lɔlɔ̃nu la, aɖo to mí.” (1 Yohanes 5:14) Wò ŋutɔ wò dzimaɖitsitsiwoea? Àte ŋu ado gbe ɖa tso eŋu. Biblia gblɔ be: “Mitrɔ miafe dzi fo ɖe [Mawu ŋku] me.”—Psalmo 62:9. Àte ŋu ado gbe ɖa abia Xɔse.—Luka 17:5. Gbɔgbɔ kɔkɔea alo Mawu fe dɔwɔŋusẽ be woakpe ɖe ŋuwò nàwɔ nu si sɔ.—Luka 11:13. Ŋusẽ be nàtsɔ anɔ te ɖe kuxiwo kple tetekpɔwo nu.—Filipitɔwo 4:13. Dzidzeme vavã.—Filipitɔwo 4:6, 7. Nunya si akpe ɖe ŋuwò be nàwɔ nyametsotso nyuiwo.—Yakobo 1:5. Kpekpeɖeŋu be nàkpɔ gbe sia gbe hiahiãwo gbɔ.—Mateo 6:11. Nu vɔ̃wo fe tsɔtsɔke.—Mateo 6:12. Srɔ̃ Nu Geɖe Wu GBETAKPƆXƆ Ðe Nàka Ðe Mawu Dzia? Xlẽ nu tso dzidzeme si ate ŋu asu asiwò ne èva dze si Mawu heka ɖe edzi abe Xɔwò ene la ŋu.	b9804b82a56efb1d08923fd64440d81d
			"Emenyawo © 2014 Watch Tower Bible and Tract Society of Pennsylvania Biblia Le Amewo Ƒe Agbenɔnɔ Trɔm 8 Srɔ̃ Wofe Xɔse—“Miɖo To, Ne Miase Drɔ̃e” Sia 10 Exlẽlawo Bia Be . . . Ame Kae Wɔ Mawu? 15 Biblia Me Biabiawo Ƒe Ŋuɖoɖowo 16 NYA SIWO AMEWO BIANA EDZIEDZI TSO YEHOWA ÐASEFOWO ŊU—Nu Ka Tae Mieɖua Kristmas O? (Àkpɔe le MÍA ŊU NYAWO > NYA SIWO AMEWO BIANA EDZIEDZI) NYATI SI LE AKPAA DZI | ÐE MAWU TSƆA ÐE LE EME NA WÒA? “Ke nye la, wɔna vɔ le ŋunye eye hiã tum; Yehowa, ɖo ŋku dzinye.”*—DAVID SI NƆ I
..........
 nɛ. Nuvɔ̃ si wòwɔ la na wòbu agbe deblibo si wonae kple efe viɖe bubuawo katã. (Mose I, 3:17-19) Nublanuitɔe la, menye Adam ɖeka koe agbe xɔasi sia bu na o ke ebui na vi siwo katã wòava dzi la hã. Mawu fe Nya la gblɔ be: “To ame ɖeka [si nye Adam] dzi nuvɔ̃ la va xexeame, eye to nuvɔ̃ me ku la va, eye nenema ku la va to amewo katã dzi yi, esi wo katã wɔ nuvɔ̃ ŋuti la.” (Romatɔwo 5:12) Ẽ, mí katã míenyi nuvɔ̃ dome tso Adam gbɔ. Esia tae Biblia gblɔ be ‘edzra’ eɖokui kple efe dzidzimeviwo katã na"	832828e6a0eabc220f8c9bfadde3f6c9
			"* Kpukpui 53 va se ɖe ta 8 kpukpui 11 medze le asinuŋɔŋlɔgbalẽ siwo nye Codex Sinaiticus, Codex Vaticanus, kple Siriagbe me Asinuŋɔŋlɔgbalẽ si wofɔ le Sinai la me o. Akpa sia (si gɔme Helagbe me ŋɔŋlɔwo kple gɔmeɖeɖe bubuwo ɖe vovovoe la) xlẽ ale:53 Eyatawodometɔɖesiaɖedzoyiefeafeme.8 GakeYesuyadzoyiAmitoladzi.2 Keesiŋukela,egavagbedoxɔame,eyeamewokatãdeasiegbɔvavame,eyewònɔanyihetenufiafiawo.3 KeagbalẽfialawokpleFarisitɔwokplɔnyɔnuaɖesiwoléwònɔahasiwɔmlavae,eyeesiwonawòtsitsitreɖewotitinavɔla,4
..........
iaɣi.”30 Esi wònɔ nya siawo gblɔm la, ame geɖewo xɔ edzi se.31 Eya ta Yesu yi edzi gblɔ na Yudatɔ siwo xɔ edzi se la be: “Ne mieyi edzi nɔ nye nya la me la, ekema nye nusrɔ̃lawo mienye vavã,32 eye miadze si nyatefe la, eye nyatefe la ana ablɔɖe mi.”33 Woɖo eŋu nɛ be: “Abraham fe dzidzimeviwoe míenye, eye míenye kluviwo na ame aɖeke kpɔ o. Nu ka ta nègblɔ be, ‘Woana ablɔɖe mi’?”34 Yesu ɖo eŋu na wo be: “Vavã, vavã mele egblɔm na mi be: Ame sia ame si wɔa nu vɔ̃ la, nu vɔ̃ fe kluvi wònye.35 Eye kl"	006d81daf6c4d8308f66b559bc4c825d
			"4 Le ŋkeke mamlɛawo me la,*Yehowa fe afe fe to la+Ali ke sesĩe ahakɔ ta agbɔ towo ŋu,Eye wòafo togbɛwo ta;Eye dukɔwo afo zi ɖe eŋu.+2 Eye dukɔ geɖewo ava agblɔ be:“Miva míayi Yehowa fe to la dzi,Míayi Yakob fe Mawu fe afe la me.+Afia efe mɔwo mí,Eye míazɔ efe tofewo.”Elabena sedede* atso Zion,Eye Yehowa fe nya atso Yerusalem.3 Atso afia na dukɔ geɖewo,+Eye wòatso nya me na dukɔ sesẽwo va se ɖe didife ke.Woatsɔ wofe yiwo atu agblenuwoe,Eye woatsɔ wofe akplɔwo atu hɛ gobɛwoe.+Dukɔ magatsɔ yi ɖe du
..........
 le Zion To la dzi,Tso fifia yi mavɔmavɔ me.8 Ke wò la, Oo lãhawo fe gbetakpɔxɔ,Wò, Zion vinyɔnu fe togbɛ,+Dziɖuɖu gbãtɔ* atrɔ ava na wò,+Ɛ̃, Yerusalem vinyɔnu fe fiaɖufe la, atrɔ ava na wò.+9 Azɔ nu ka ŋutie nèle afa dom ale?Ðe fia aɖeke mele mewò oa,Alo ɖe wò aɖaŋuɖola ku,Hafi nèle veve sem abe nyɔnu si le ku lém enea?+10 Oo Zion vinyɔnu, fo togotogoe nànɔ ŋeŋemAbe nyɔnu si le ku lém ene,Elabena àʋu le dua me aɖanɔ gbe me.Eye àyi Babilon ke,+Afi mae woaxɔ na wò le;+Afi mae Yehowa agbugbɔ wò af"	c766d66e055cfb1c226196d4b1764fb4
			"NU SI AKPE ÐE ƑOMEWO ŊU | SRƆ̃TƆWO Ale Si Miana Dzrewɔwɔ Natɔ KUXIA Ðe wòsesẽna na mia kple srɔ̃wò be mialé nyawo kpɔ le ŋutifafa mea? Ðe nètsia mavoe ɣesiaɣi le esi mènya ne nya si nàgblɔ la ade dzre mia kple srɔ̃wò dome o ta? Ne nenemae la, ke ka ɖe edzi be nuwo ate ŋu aɖɔ ɖo. Gake gbã la, ele be nànya nu si tae mia kple srɔ̃wò miewɔa dzre zi geɖe ɖo. NU SI GBƆ WÒTSONA Masɔmasɔwo. Srɔ̃nyɔnu aɖe si ŋkɔe nye Jillian * gblɔ be: “Ɣeaɖewoɣi la, nyawo medona le nunye abe ale si tututu medi be magblɔ
..........
zudzɔ dzrewɔwɔe nye be miade dzesi nu si tututu dea dzrea mia dome. Ne miafe dzi va dze eme la, mite egbɔkpɔkpɔ fe mɔnu sia kpɔ. 1. Mi ame evea mitsɔ pepa vovovo miaŋlɔ nu si ŋu miewɔ dzre le nyitsɔ laa la ɖe wo dzi. Le kpɔɖeŋu me, srɔ̃ŋutsua ate ŋu aŋlɔ bena, “Xɔ̃wòwo gbɔ koe nèyi ɖanɔ ŋkeke bliboa, eye meyɔm hegblɔ afi si nènɔ la nam o.” Ðewohĩ srɔ̃nyɔnua hã aŋlɔ bena, “Èdo dziku le esi meyi ɖasrã xɔ̃nyewo kpɔ ta.” 2. Dzro nya siwo gbɔna la me kple srɔ̃wòa anukwaretɔe: Ðe wònye nya gã nenema g"	434739adb7926bfe8c36bca3b49e9305
			NU XƆASI SIWO LE MAWU ƑE NYA LA ME | HIOB 28-32 Hiob Ðo Nutefewɔwɔ Ƒe Kpɔɖeŋu Ði Hiob ɖoe kplikpaa be yealé agbe nyui nɔnɔ fe dzidzenu siwo Yehowa ɖo la me ɖe asi Melé ŋku ɖe ɖetugbuiwo ŋu o eye meɖe mɔ ame bubu fe nu lé dzi nɛ tsɔ wu srɔ̃a o Hiob ɖo kpɔɖeŋu nyui le nuwɔwɔ kple ame bubuwo me Ebɔbɔa eɖokui, enye ame dzɔdzɔe eye wòkpɔa nublanui. Ewɔa nu ɖe ame sia ame ŋu nyuie metsɔ le ɖofe si ame le eɖanye gatɔ alo hiãtɔ me o Hiob nyoa dɔme, media eɖokui tɔ o Ekpena ɖe ame ŋu eye wònaa nu ame siwo hiã tu	2445fea4e4105252367159deffd23eb5
			"Fo Atsu ge le ati dzi FO ATSU GE LE ATI DZI🌼 Gbe ɖeka ɣetrɔ la, Senyo kple Foli tso suku yina afe me. Esi woɖo agble aɖe to la, wose nane ge gbi le agble la me. Senyo bia Foli be: 'Foli, nuke ge gbi nenema?' Foli: Maŋgoe Senyo: Mangoe ge gbi nenema? Menye maŋgoe o. Foli: Maŋgoe. Maŋgoe. Va miyi ɖakpɔe ɖa. Wofu du yi tefea. Woakpɔ kasia, Fo Atsu enye esi le anyigba. Ege tso maŋgoti dzi. Emlɔ anyigba kpoo. Ewɔ abe ɖe wòku ene. Ɖeviawo vɔ ŋutɔ. Foli be: 'Senyo, midzo, midzo. Va mi dzo la. Va misi d
..........
 o, woɖo atikewɔfe la. Wokɔ Fo Atsu ɖɔɖɔɖɔ mlɔ anyigba. Woyɔ dɔkta vɛ. Ɖɔkta la na wokɔ dɔnɔ la mlɔ aba dzi. Egblɔ na wo be efe lãme le sesê ge. Kpɔ dɔnɔ la gbɔ enumake. Ena atikee eye wòna womlɔ anyi kpoo. Fo Atsu nɔ atikewɔfe la ɣleti eve. Amewo va kpɔnɛ ɖa enuenu. Amesiwo va kpɔnɛ ɖa la dometɔ aɖewo tsɔa aŋuti vanɛ. Ɖewo tsɔa akɔɖu vanɛ. Ke ɖewo hã va kpɔnɛ ɖa kple asi fuflu. Le ɣleti ɖeka megbe la, efe ata ɖeka si ŋe la ɖɔ ɖo vie. Le ɣleti eve megbe la, efe lãme sê keŋ. Ale dɔkta la ɖe asi l"	925171ccac7431ec79252712ddffe751
			"Anyɔnyɔ Anyɔnyɔ (alo September) enye ɣleti asiekelia le fea me le Gregoria ɣletigbalẽa me. Ŋkeke 30 ye le ɣletia me. Le Latingbe me la, septi gɔme enye adre eye septem gɔme enye adrelia. Le Roma ɣletigbalẽa me la, Anyɔnyɔ alo September enye ɣleti adrelia vaseɖe fe 153 BC. Nu tɔxewo le Anyɔnyɔ me[trɔ asi le eŋu] - Sukuwo geɖe fe fewo dzea egɔme le ɣleti sia me. - Woɖoa ŋku Anyɔnyɔ 1 dzi abe ŋkeke si dzi Eritreatɔwo dze wofe fe 30 aʋa na ɖokuisinɔnɔ tso Ethiopia tɔwo gbɔ. - Anyɔnyɔ 11 enye Patriot
..........
kuisinɔnɔ ŋkeke. - Le KwaZulu-Natal la, woɖoa ŋku fia Shaka dzi le Kɔsiɖagbe susueame le Anyɔnyɔ me. - Germany dukɔa ɖua Oktoberfest alo Kele zã eye China dukɔa hã ɖua Dasiamime Ɣleti zã le Anyɔnyɔ me. - Le Australia la, woɖua Father's Day alo Tɔwo fe ŋkeke le ɣleti sia fe Kɔsiɖagbe gbãtɔ dzi. Nu bubuwo[trɔ asi le eŋu] - Ƒe sia fe me la, Anyɔnyɔ kple Dzome dzea egɔme le ŋkeke ɖeka dzi le kɔsiɖaa me. - Ɣleti sia fe sefofo tɔxe enye Morning glory le Eŋlisigbe me. - Anyɔnyɔ fe kpe xɔasi enye safir."	3a0ff13dbab950c5db1bdc54ce73e5b7
			"Biblia Me Biabiawo Ƒe Ŋuɖoɖowo Agbea katã koe nye esia? Ðe nèbia ɖokuiwò kpɔ be fefe, dɔwɔwɔ, srɔ̃ɖeɖe, ɖeviwo nyinyi kpakple tsitsi aku amegã ta koe míele agbea ɖoa? (Hiob 14:1, 2) Biblia na míenya be ame siwo fe nunya ɖe dzesi la gɔ̃ hã bu nya mawo ŋu va yi.—Xlẽ Nyagblɔla 2:11. Tameɖoɖo aɖe tae míele agbe ɖoa? Be míakpɔ ŋuɖoɖoa la, ele be míabia be, Aleke míewɔ va dzɔ? Esi ame geɖe bu ale si wotrɔ asi le míafe ahɔhɔ̃ kple ameti bliboa ŋui ŋu la, wofo nya ta be Wɔla nyanu aɖee wɔ mí. (Xlẽ Psalm
..........
tae wowɔ amegbetɔwo ɖo? Mawu yra atsu kple asi gbãtɔ eye wòna dɔ si me dzidzeme le wo. Tame si wòɖo ɖe wo ŋue nye be woadzi ayɔ anyigba la dzi, ana wòazu paradiso, eye woanɔ agbe tegbee.—Xlẽ 1 Mose 1:28, 31. Mawu fe tameɖoɖoa he ɖe megbe esi amegbetɔwo dze aglã ɖe efe dziɖuɖu ŋu. Gake Mawu megbe mí o, eye tame si wòɖo ɖe mía ŋu hã metrɔ o. Biblia ka ɖe edzi na mí be Mawu le nu siwo hiã la wɔm be yeaɖe nutefewɔlawo, eye tame si yeɖo ɖe míafe anyigba ŋu hã ava eme! Eya ta Mawu di be nàse vivi na a"	97505830932112877c0ede921680fb8f
			"Ðe Biblia Tsri Gbɔdɔdɔ Ƒe Vivisesea? Ale si Biblia ɖo eŋui Biblia metsri vivisese le gbɔdɔdɔ me o, ɖe wòɖee fia boŋ be Mawu fe nunanae wònye na srɔ̃tɔwo. Ewɔ amegbetɔwo wonye “ŋutsu kple nyɔnu” eye wògblɔ tso efe nuwɔwɔ siawo ŋu be “wonyo ŋutɔ.” (1 Mose 1:27, 31) Esime wòna ŋutsu kple nyɔnu gbãtɔ zu srɔ̃tɔwo la, egblɔ be “woanye ŋutilã ɖeka.” (1 Mose 2:24) Ðekawɔwɔ sia lɔ gbɔdɔdɔ fe vivisese kple kuku ɖe ame nɔewo ŋu vevie hã ɖe eme. Biblia ɖɔ vivi si srɔ̃ŋutsu sena le srɔ̃ɖeɖe me ale: ‘Kpɔ dzid
..........
tɔwo koe kpɔ mɔ akpɔ gome le gbɔdɔdɔ me Mawu ɖoe be ame siwo ɖe wo nɔewo koe kpɔ mɔ ade wo nɔewo gbɔ abe ale si wòdze le Hebritɔwo 13:4 ene. Mawunyakpukpui sia gblɔ be: “Bubu nanɔ srɔ̃ɖeɖe ŋu le amewo katã dome, eye woagafo ɖi srɔ̃ɖeba la o, elabena Mawu adrɔ̃ ʋɔnu agbe gbegblẽ nɔlawo kple ahasiwɔlawo.” Ele be srɔ̃tɔwo nawɔ nutefe na wo nɔewo ahaku ɖe wo nɔewo ŋu. Menye kɔɖiɖi na ame ɖokui ɖokuitɔdiditɔe hea dzidzɔ gãtɔ kekeake vɛ o. Woakpɔ dzidzɔ gãtɔ kekeake ne wowɔ ɖe Biblia fe mɔfiame sia dz"	25e1a7bbb589bf0265aacfe0461e97a3
			Mawue Wɔ Abosam La? Ale si Biblia ɖo eŋui Biblia na eme kɔ fãa be Mawu mewɔ Abosam o. Ke boŋ ewɔ ame aɖe si va zu Abosam emegbe. Biblia gblɔ tso Mawu ŋu be: “ Efe nuwɔwɔ de blibo; elabena efe mɔwo katã dzɔ. Mawu nyatefetɔ wònye, eye alakpa mele eme o, nutefewɔla kple dzɔdzɔetɔ wònye.” (5 Mose 32:3-5) Nya mawo na wòdze kɔtɛe be ɣeaɖeɣi va yi la, Satana de blibo, eye wònye ame dzɔdzɔe, eye wònye mawudɔlawo dometɔ ɖeka. Le Yohanes 8:44 la, Yesu gblɔ be Abosam “ meli ke ɖe nyatefe la me o,” si fia be tsã la, Satana nye anukwareɖila kple ame maɖifɔ. Gake abe ale si ko wòle le Yehowa fe nuwɔwɔ bubu siwo si nunya le gome ene la, ablɔɖe le mawudɔla si va zu Satana la hã si be wòatiae be yeawɔ nyui alo vɔ̃. Esi wòtiae be yeatsi tre ɖe Mawu ŋu, eye wòna atsu kple asi gbãtɔ wɔ ɖeka kplii ta la, ewɔ eɖokui Satana, si gɔmee nye “Tsitretsiɖeŋula.”—1 Mose 3:1-5; Nyaɖeɖefia 12:9.	6a585c877ed4a0eb2791d95e474dc765
